,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.3335635359116022,0.0,0.0,0.0,0.3328729281767956,0.0,0.3335635359116022,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.33321763276640054,0.0,0.0,0.0,0.33356473446719886,0.0,0.33321763276640054,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33344863369076444,0.0,0.0,0.0,0.3331027326184711,0.0,0.33344863369076444,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
