,Pz,P4,CP2,AF3,PO4,PO8,P6,P2
Pz,0.3340080971659919,0.3340080971659919,0.3319838056680162,0.0,0.0,0.0,0.0,0.0
P4,0.3340122199592668,0.3340122199592668,0.3319755600814664,0.0,0.0,0.0,0.0,0.0
CP2,0.3340122199592668,0.3340122199592668,0.3319755600814664,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
