,Pz,P4,P8,CP2,AF3,PO4,PO8,P2
Pz,0.33387755102040817,0.33224489795918366,0.0,0.33387755102040817,0.0,0.0,0.0,0.0
P4,0.3338762214983713,0.3322475570032573,0.0,0.3338762214983713,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.4997620180866254,0.0,0.0,0.5002379819133745,0.0,0.0
CP2,0.33387755102040817,0.33224489795918366,0.0,0.33387755102040817,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.4997617913292044,0.0,0.0,0.5002382086707956,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
