,Pz,P4,P8,CP2,AF3,PO4,PO8,P2
Pz,0.3283582089552239,0.3358208955223881,0.0,0.3358208955223881,0.0,0.0,0.0,0.0
P4,0.3237410071942446,0.3381294964028777,0.0,0.3381294964028777,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.3284671532846715,0.3357664233576642,0.0,0.3357664233576642,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
