,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.33350812794965917,0.3329837441006817,0.0,0.0,0.0,0.0,0.33350812794965917,0.0
F3,0.33324614177347633,0.33324614177347633,0.0,0.0,0.0,0.0,0.33350771645304733,0.0
Pz,0.0,0.0,0.33327209259599483,0.3334558148080103,0.33327209259599483,0.0,0.0,0.0
P4,0.0,0.0,0.3332720588235294,0.33345588235294116,0.3332720588235294,0.0,0.0,0.0
CP2,0.0,0.0,0.3332721263312523,0.3334557473374954,0.3332721263312523,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3335079905685093,0.3329840188629814,0.0,0.0,0.0,0.0,0.3335079905685093,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
