,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.33292079207920794,0.3341584158415842,0.33292079207920794,0.0,0.0,0.0,0.0
P4,0.0,0.33292079207920794,0.3341584158415842,0.33292079207920794,0.0,0.0,0.0,0.0
CP2,0.0,0.3329215565163681,0.33415688696726376,0.3329215565163681,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
