,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3340402969247084,0.33244962884411455,0.0,0.0,0.0,0.0,0.33351007423117707,0.0
F3,0.3336858804865151,0.33262823902696986,0.0,0.0,0.0,0.0,0.3336858804865151,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33403805496828753,0.3324524312896406,0.0,0.0,0.0,0.0,0.3335095137420719,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
