,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.33460076045627374,0.33269961977186313,0.33269961977186313,0.0,0.0,0.0
P4,0.0,0.0,0.334604385128694,0.332697807435653,0.332697807435653,0.0,0.0,0.0
CP2,0.0,0.0,0.33460076045627374,0.33269961977186313,0.33269961977186313,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
