,cuneus-lh,frontalpole-rh,inferiorparietal-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.1349206349206349,0.11904761904761904,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349,0.1349206349206349,0.1349206349206349
frontalpole-rh,0.125,0.14423076923076922,0.125,0.125,0.10576923076923077,0.125,0.125,0.125
inferiorparietal-lh,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.06818181818181818,0.13636363636363635,0.13636363636363635,0.13636363636363635
isthmuscingulate-rh,0.1349206349206349,0.11904761904761904,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349,0.1349206349206349,0.1349206349206349
parahippocampal-rh,0.11475409836065574,0.14754098360655737,0.11475409836065574,0.11475409836065574,0.16393442622950818,0.11475409836065574,0.11475409836065574,0.11475409836065574
pericalcarine-lh,0.1349206349206349,0.11904761904761904,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349,0.1349206349206349,0.1349206349206349
rostralanteriorcingulate-lh,0.1349206349206349,0.11904761904761904,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349,0.1349206349206349,0.1349206349206349
rostralanteriorcingulate-rh,0.1349206349206349,0.11904761904761904,0.1349206349206349,0.1349206349206349,0.07142857142857142,0.1349206349206349,0.1349206349206349,0.1349206349206349
