,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.0,0.10526315789473684
frontalpole-rh,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.0,0.10810810810810811
insula-lh,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.0,0.10810810810810811
insula-rh,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.0,0.10810810810810811
isthmuscingulate-rh,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.0,0.10526315789473684
paracentral-rh,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.0,0.10526315789473684
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-lh,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.11764705882352941
