,entorhinal-lh,lingual-lh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.9012345679012346,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543209876543
lingual-lh,0.0,0.6875,0.0,0.0,0.10714285714285714,0.07142857142857142,0.13392857142857142,0.0
parahippocampal-rh,0.0,0.0,0.6605504587155964,0.11926605504587157,0.14678899082568808,0.07339449541284404,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.1048951048951049,0.44755244755244755,0.16083916083916083,0.1958041958041958,0.09090909090909091,0.0
pericalcarine-lh,0.0,0.07142857142857142,0.08333333333333333,0.1130952380952381,0.47619047619047616,0.09523809523809523,0.16071428571428573,0.0
pericalcarine-rh,0.0,0.07936507936507936,0.07936507936507936,0.23809523809523808,0.14285714285714285,0.40476190476190477,0.05555555555555555,0.0
rostralanteriorcingulate-rh,0.0,0.10869565217391304,0.0,0.10144927536231885,0.1956521739130435,0.036231884057971016,0.5579710144927537,0.0
temporalpole-lh,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043
