,bankssts-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.14939024390243902,0.1524390243902439,0.13109756097560976,0.1524390243902439,0.1524390243902439,0.10975609756097561,0.1524390243902439
lateralorbitofrontal-rh,0.0,0.07763975155279502,0.2593167701863354,0.13354037267080746,0.19875776397515527,0.14130434782608695,0.055900621118012424,0.13354037267080746
medialorbitofrontal-lh,0.0,0.08874458874458875,0.18181818181818182,0.22510822510822512,0.19264069264069264,0.13852813852813853,0.0670995670995671,0.10606060606060606
medialorbitofrontal-rh,0.0,0.08250825082508251,0.20462046204620463,0.15016501650165018,0.25412541254125415,0.13696369636963696,0.0594059405940594,0.11221122112211221
rostralanteriorcingulate-lh,0.0,0.10141987829614604,0.1845841784989858,0.13387423935091278,0.1724137931034483,0.18255578093306288,0.07302231237322515,0.15212981744421908
rostralanteriorcingulate-rh,0.0,0.14516129032258066,0.14516129032258066,0.13306451612903225,0.14516129032258066,0.14516129032258066,0.14112903225806453,0.14516129032258066
transversetemporal-rh,0.0,0.10989010989010989,0.189010989010989,0.11208791208791209,0.15384615384615385,0.16923076923076924,0.07912087912087912,0.18681318681318682
