,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.32608695652173914,0.0,0.0,0.0,0.33695652173913043,0.0,0.33695652173913043,0.0
FT9,0.0,0.6896551724137931,0.3103448275862069,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5094339622641509,0.49056603773584906,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2980769230769231,0.0,0.0,0.0,0.34615384615384615,0.0,0.3557692307692308,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.29245283018867924,0.0,0.0,0.0,0.33962264150943394,0.0,0.36792452830188677,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
