,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3220338983050847,0.3389830508474576,0.0,0.0,0.0,0.0,0.3389830508474576
F4,0.0,0.3076923076923077,0.35384615384615387,0.0,0.0,0.0,0.0,0.3384615384615385
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2898550724637681,0.34782608695652173,0.0,0.0,0.0,0.0,0.36231884057971014
