,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.4827586206896552,0.0,0.0,0.0,0.0,0.5172413793103449,0.0,0.0
Fz,0.0,0.5076923076923077,0.49230769230769234,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.46875,0.0,0.0,0.0,0.0,0.53125,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
