,Fp1,TP9,Fp2,AF7,F1,FC3,AF8,F2
Fp1,0.5197132616487455,0.0,0.48028673835125446,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.24285714285714285,0.0,0.0,0.2523809523809524,0.2523809523809524,0.0,0.2523809523809524
Fp2,0.5037593984962406,0.0,0.49624060150375937,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.15160349854227406,0.0,0.0,0.29737609329446063,0.2594752186588921,0.0,0.2915451895043732
FC3,0.0,0.1580547112462006,0.0,0.0,0.2796352583586626,0.2917933130699088,0.0,0.270516717325228
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.1543026706231454,0.0,0.0,0.29376854599406527,0.2551928783382789,0.0,0.29673590504451036
