,Fp1,CP1,C4,Fp2,AF7,AF3,AFz,AF8
Fp1,0.3251231527093596,0.21182266009852216,0.0,0.3054187192118227,0.0,0.15763546798029557,0.0,0.0
CP1,0.26875,0.2625,0.0,0.26875,0.0,0.2,0.0,0.0
C4,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0
Fp2,0.30392156862745096,0.2107843137254902,0.0,0.3284313725490196,0.0,0.1568627450980392,0.0,0.0
AF7,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0
AF3,0.25196850393700787,0.25196850393700787,0.0,0.25196850393700787,0.0,0.2440944881889764,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
