,Fp1,CP1,C4,Fp2,AF7,AF3,AFz,AF8
Fp1,0.5315315315315315,0.0,0.0,0.04504504504504504,0.0,0.0,0.0,0.42342342342342343
CP1,0.0,0.573170731707317,0.0,0.0,0.4268292682926829,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.375,0.0,0.0,0.3125,0.0,0.0,0.0,0.3125
AF7,0.0,0.5035971223021583,0.0,0.0,0.49640287769784175,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4716981132075472,0.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.4811320754716981
