,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0611353711790393,0.0,0.0,0.039301310043668124,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.06550218340611354,0.004366812227074236,0.06550218340611354,0.06550218340611354,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.05240174672489083,0.043668122270742356,0.0,0.0,0.0,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048034934497816595,0.06550218340611354,0.026200873362445413,0.0,0.0,0.0,0.06550218340611354,0.06550218340611354,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.031609195402298854,0.0,0.0,0.031609195402298854,0.0,0.034482758620689655,0.034482758620689655,0.008620689655172414,0.0,0.028735632183908046,0.02586206896551724,0.0,0.011494252873563218,0.0,0.0,0.0028735632183908046,0.0,0.028735632183908046,0.034482758620689655,0.0,0.014367816091954023,0.031609195402298854,0.0,0.028735632183908046,0.0,0.034482758620689655,0.017241379310344827,0.005747126436781609,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.017241379310344827,0.034482758620689655,0.0,0.034482758620689655,0.0,0.02586206896551724,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.02586206896551724,0.02586206896551724,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655
FT9,0.03225806451612903,0.0,0.0,0.07038123167155426,0.0,0.0,0.03519061583577713,0.0,0.005865102639296188,0.0,0.03519061583577713,0.0,0.0,0.07331378299120235,0.0469208211143695,0.07331378299120235,0.07331378299120235,0.0,0.05571847507331378,0.0,0.0,0.0,0.03519061583577713,0.0,0.0,0.0,0.0469208211143695,0.0,0.020527859237536656,0.0,0.02932551319648094,0.07038123167155426,0.0,0.0,0.0,0.0,0.0,0.0,0.0469208211143695,0.0,0.0,0.04105571847507331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02932551319648094,0.06451612903225806,0.002932551319648094,0.0,0.026392961876832845,0.0,0.04985337243401759,0.03519061583577713,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.01746031746031746,0.0,0.0,0.046031746031746035,0.0,0.047619047619047616,0.01904761904761905,0.004761904761904762,0.0,0.046031746031746035,0.014285714285714285,0.0,0.006349206349206349,0.0,0.0,0.0015873015873015873,0.0,0.015873015873015872,0.044444444444444446,0.0,0.007936507936507936,0.01746031746031746,0.0,0.015873015873015872,0.0,0.049206349206349205,0.009523809523809525,0.0031746031746031746,0.0,0.0,0.01904761904761905,0.0,0.009523809523809525,0.023809523809523808,0.046031746031746035,0.01904761904761905,0.0,0.009523809523809525,0.049206349206349205,0.0,0.03650793650793651,0.0,0.03650793650793651,0.04285714285714286,0.049206349206349205,0.049206349206349205,0.049206349206349205,0.014285714285714285,0.04285714285714286,0.0,0.0,0.0,0.049206349206349205,0.0,0.01904761904761905,0.0,0.0,0.01904761904761905,0.049206349206349205
C3,0.04672897196261682,0.0,0.0,0.03115264797507788,0.0,0.0,0.08411214953271028,0.0,0.0,0.0,0.08099688473520249,0.012461059190031152,0.0,0.06542056074766354,0.006230529595015576,0.059190031152647975,0.04984423676012461,0.0,0.06230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006230529595015576,0.0,0.0,0.0,0.037383177570093455,0.03426791277258567,0.0,0.0,0.0,0.0,0.0,0.0,0.04984423676012461,0.0,0.003115264797507788,0.06230529595015576,0.0,0.0,0.003115264797507788,0.0,0.0,0.006230529595015576,0.0,0.0,0.021806853582554516,0.03426791277258567,0.07165109034267912,0.0529595015576324,0.0,0.0,0.0,0.04984423676012461,0.06853582554517133,0.0,0.0
T7,0.0,0.0,0.01694915254237288,0.0,0.0,0.04160246533127889,0.0,0.046224961479198766,0.020030816640986132,0.004622496147919877,0.0,0.04160246533127889,0.01386748844375963,0.0,0.007704160246533128,0.0,0.0,0.0015408320493066256,0.0,0.015408320493066256,0.04776579352850539,0.0,0.009244992295839754,0.01694915254237288,0.0,0.015408320493066256,0.0,0.04930662557781202,0.01078582434514638,0.0030816640986132513,0.0,0.0,0.020030816640986132,0.0,0.009244992295839754,0.02465331278890601,0.04930662557781202,0.020030816640986132,0.0,0.01078582434514638,0.04930662557781202,0.0,0.040061633281972264,0.0,0.032357473035439135,0.046224961479198766,0.04930662557781202,0.04930662557781202,0.04776579352850539,0.01386748844375963,0.03852080123266564,0.0,0.0,0.0,0.04930662557781202,0.0015408320493066256,0.020030816640986132,0.0,0.0,0.020030816640986132,0.046224961479198766
TP9,0.0,0.0,0.022916666666666665,0.008333333333333333,0.0,0.022916666666666665,0.0,0.025,0.04375,0.00625,0.0,0.020833333333333332,0.01875,0.008333333333333333,0.029166666666666667,0.008333333333333333,0.008333333333333333,0.0020833333333333333,0.0,0.020833333333333332,0.0375,0.0,0.03125,0.022916666666666665,0.0,0.020833333333333332,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.004166666666666667,0.0,0.004166666666666667,0.027083333333333334,0.0,0.0125,0.03958333333333333,0.027083333333333334,0.03125,0.0,0.027083333333333334,0.029166666666666667,0.0,0.03958333333333333,0.0,0.01875,0.03958333333333333,0.035416666666666666,0.029166666666666667,0.025,0.01875,0.01875,0.0,0.0,0.0,0.029166666666666667,0.020833333333333332,0.027083333333333334,0.0,0.0,0.029166666666666667,0.025
CP5,0.0,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.02459016393442623,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.01639344262295082,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.03278688524590164
