,Fz,F3,FC6,FC2,AFz,F1,F5,FCz
Fz,0.35443037974683544,0.2582278481012658,0.2379746835443038,0.14936708860759493,0.0,0.0,0.0,0.0
F3,0.12333736396614269,0.31680773881499397,0.29866989117291415,0.2587666263603386,0.0024183796856106408,0.0,0.0,0.0
FC6,0.11576354679802955,0.3066502463054187,0.31403940886699505,0.26354679802955666,0.0,0.0,0.0,0.0
FC2,0.07439024390243902,0.2646341463414634,0.2646341463414634,0.38414634146341464,0.0,0.004878048780487805,0.0,0.007317073170731708
AFz,0.0,0.0049504950495049506,0.0,0.0,0.4752475247524752,0.07920792079207921,0.4405940594059406,0.0
F1,0.0,0.0,0.0,0.0594059405940594,0.16831683168316833,0.37623762376237624,0.16831683168316833,0.22772277227722773
F5,0.0,0.0,0.0,0.0,0.31954887218045114,0.06015037593984962,0.6203007518796992,0.0
FCz,0.0,0.0,0.0,0.14814814814814814,0.0,0.4074074074074074,0.0,0.4444444444444444
