,Fz,F3,FC6,FC2,AFz,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.33,0.335,0.335,0.0,0.0,0.0,0.0
FC6,0.0,0.32057416267942584,0.35406698564593303,0.3253588516746411,0.0,0.0,0.0,0.0
FC2,0.0,0.3283582089552239,0.3383084577114428,0.3333333333333333,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.5185185185185185,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.35135135135135137,0.0,0.6486486486486487,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
