,Fz,F3,FC6,FC2,AFz,F1,F5,FCz
Fz,0.35443037974683544,0.2582278481012658,0.2379746835443038,0.14936708860759493,0.0,0.0,0.0,0.0
F3,0.2914285714285714,0.2885714285714286,0.26,0.16,0.0,0.0,0.0,0.0
FC6,0.2781065088757396,0.27514792899408286,0.27514792899408286,0.17159763313609466,0.0,0.0,0.0,0.0
FC2,0.22181818181818183,0.2109090909090909,0.21818181818181817,0.31272727272727274,0.0,0.014545454545454545,0.0,0.02181818181818182
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.11764705882352941,0.0,0.43137254901960786,0.0,0.45098039215686275
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.14814814814814814,0.0,0.4074074074074074,0.0,0.4444444444444444
