,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,parahippocampal-lh,precuneus-lh,superiorparietal-lh
frontalpole-rh,0.4747930775018811,0.0,0.09480812641083522,0.0,0.10233258088788563,0.1294206170052671,0.1000752445447705,0.09857035364936043
fusiform-rh,0.0,0.4412786657400973,0.14732453092425296,0.3460736622654621,0.0,0.06532314107018763,0.0,0.0
isthmuscingulate-rh,0.07647740440324449,0.1205098493626883,0.2450753186558517,0.13441483198146004,0.09907300115874855,0.1205098493626883,0.10139049826187717,0.10254924681344148
lateraloccipital-rh,0.0,0.32514930325149305,0.15660252156602522,0.43994691439946915,0.0,0.072992700729927,0.0019907100199071004,0.0033178500331785005
paracentral-lh,0.12533572068039392,0.0,0.1512981199641898,0.0,0.22918531781557744,0.09221128021486123,0.20322291853178157,0.19874664279319607
parahippocampal-lh,0.12129565816678153,0.06753962784286699,0.1447277739490007,0.07580978635423846,0.0709855272226051,0.3783597518952447,0.0709855272226051,0.07029634734665748
precuneus-lh,0.12320143884892086,0.0,0.15557553956834533,0.0008992805755395684,0.20953237410071943,0.09442446043165467,0.210431654676259,0.20593525179856115
superiorparietal-lh,0.12129380053908356,0.0,0.15723270440251572,0.0026954177897574125,0.20485175202156333,0.09344115004492363,0.21114106019766396,0.20934411500449238
