,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh
frontalpole-rh,0.38024475524475526,0.10664335664335664,0.08653846153846154,0.051573426573426576,0.0979020979020979,0.09702797202797203,0.10751748251748251,0.07255244755244755
fusiform-rh,0.06299212598425197,0.25984251968503935,0.08267716535433071,0.1609251968503937,0.06299212598425197,0.05905511811023622,0.1845472440944882,0.12696850393700787
inferiorparietal-rh,0.043271311120726956,0.06577239290350498,0.24794461272176546,0.08091735179575942,0.1665945478147988,0.19861531804413673,0.10990913024664647,0.08697533535266118
insula-lh,0.030617051342439944,0.15308525671219972,0.09750353273669336,0.2609514837494112,0.06170513424399435,0.05934997644842204,0.15591144606688648,0.1808761186999529
isthmuscingulate-rh,0.056795131845841784,0.057809330628803245,0.186105476673428,0.058823529411764705,0.26774847870182555,0.22008113590263692,0.09482758620689655,0.057809330628803245
lateraloccipital-rh,0.05326295585412668,0.05182341650671785,0.20681381957773512,0.052783109404990404,0.2072936660268714,0.28166986564299423,0.08109404990403071,0.06525911708253358
lingual-rh,0.056783701777199824,0.15604681404421328,0.1187689640225401,0.1400086692674469,0.09016038144776767,0.082358040745557,0.22410056350238405,0.1317728651928912
parahippocampal-lh,0.04282964388835419,0.11934552454282965,0.1068334937439846,0.17805582290664101,0.06256015399422522,0.07218479307025986,0.14677574590952838,0.2714148219441771
