,cuneus-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh
cuneus-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.0,0.5263157894736842,0.12631578947368421,0.031578947368421054,0.3157894736842105,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.2972972972972973,0.2972972972972973,0.08108108108108109,0.32432432432432434,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0
lateraloccipital-rh,0.0,0.0,0.0,0.2204724409448819,0.09448818897637795,0.023622047244094488,0.6614173228346457,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
