,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.4356060606060606,0.07727272727272727,0.07651515151515151,0.0803030303030303,0.07878787878787878,0.0803030303030303,0.07954545454545454,0.09166666666666666
fusiform-rh,0.03332222592469177,0.1792735754748417,0.15494835054981673,0.1262912362545818,0.12929023658780406,0.15694768410529825,0.16361212929023658,0.05631456181272909
inferiorparietal-rh,0.03436306837903506,0.16209649427282194,0.16695591808399862,0.12391530718500521,0.13745227351614023,0.15827837556404026,0.1586254772648386,0.0583130857341201
insula-lh,0.04004533434076313,0.14846996599924442,0.1394030978466188,0.16849263316962598,0.1258027956176804,0.14733660748016622,0.15300340007555724,0.07744616547034379
isthmuscingulate-rh,0.039397450753186555,0.15179606025492468,0.1556585554268057,0.12321359598300502,0.15874855156431056,0.15256855928930088,0.15140981073773657,0.06720741599073002
lateraloccipital-rh,0.035016835016835016,0.15993265993265993,0.15555555555555556,0.1259259259259259,0.13636363636363635,0.16666666666666666,0.15858585858585858,0.061952861952861954
lingual-rh,0.03387043735613285,0.1673791515948701,0.15422558368957578,0.12857612627425188,0.13186451825057546,0.1565274580730023,0.16869450838539954,0.058862216376192045
rostralanteriorcingulate-rh,0.06728665207877461,0.09682713347921225,0.0962800875273523,0.11652078774617068,0.09956236323851203,0.1050328227571116,0.10229759299781181,0.3161925601750547
