,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.8952380952380953,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809525
inferiorparietal-rh,0.0,0.0,0.5833333333333334,0.0,0.0,0.3541666666666667,0.0,0.0625
insula-lh,0.0,0.47368421052631576,0.0,0.47368421052631576,0.0,0.0,0.0,0.05263157894736842
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.35714285714285715,0.0,0.047619047619047616,0.5952380952380952,0.0,0.0
lingual-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667
