,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,temporalpole-lh
entorhinal-lh,0.7608695652173914,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.23369565217391305
frontalpole-lh,0.0,0.6441441441441441,0.10810810810810811,0.08108108108108109,0.06756756756756757,0.02252252252252252,0.07657657657657657,0.0
frontalpole-rh,0.0,0.16243654822335024,0.3350253807106599,0.10152284263959391,0.18781725888324874,0.17258883248730963,0.04060913705583756,0.0
insula-rh,0.0,0.06177606177606178,0.07722007722007722,0.555984555984556,0.05405405405405406,0.14671814671814673,0.10038610038610038,0.003861003861003861
medialorbitofrontal-lh,0.0,0.08370044052863436,0.18061674008810572,0.07048458149779736,0.40969162995594716,0.21145374449339208,0.04405286343612335,0.0
medialorbitofrontal-rh,0.0,0.03829787234042553,0.16170212765957448,0.17446808510638298,0.2127659574468085,0.3446808510638298,0.05106382978723404,0.01702127659574468
parsopercularis-rh,0.0,0.06882591093117409,0.03643724696356275,0.1214574898785425,0.05668016194331984,0.06477732793522267,0.6518218623481782,0.0
temporalpole-lh,0.22285714285714286,0.0,0.0,0.017142857142857144,0.0,0.017142857142857144,0.0,0.7428571428571429
