,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.375,0.0,0.0,0.4375,0.0,0.1875
lingual-lh,0.0,0.0,0.0,0.7647058823529411,0.19607843137254902,0.0,0.0,0.0392156862745098
parahippocampal-lh,0.0,0.0,0.0,0.25925925925925924,0.5185185185185185,0.0,0.0,0.2222222222222222
parahippocampal-rh,0.0,0.0,0.1044776119402985,0.0,0.014925373134328358,0.6567164179104478,0.0,0.22388059701492538
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalpole-rh,0.0,0.0,0.014084507042253521,0.056338028169014086,0.19718309859154928,0.15492957746478872,0.0,0.5774647887323944
