,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.555956678700361,0.24187725631768953,0.0,0.06498194945848375,0.05415162454873646,0.0,0.06859205776173286,0.01444043321299639
frontalpole-rh,0.30303030303030304,0.48484848484848486,0.0,0.0735930735930736,0.06493506493506493,0.0,0.05627705627705628,0.017316017316017316
isthmuscingulate-rh,0.0,0.0,0.44366197183098594,0.04225352112676056,0.07042253521126761,0.352112676056338,0.0,0.09154929577464789
lingual-lh,0.06545454545454546,0.06181818181818182,0.03272727272727273,0.5418181818181819,0.17454545454545456,0.0,0.06181818181818182,0.06181818181818182
parahippocampal-lh,0.04744525547445255,0.04744525547445255,0.0364963503649635,0.18248175182481752,0.4343065693430657,0.0072992700729927005,0.09124087591240876,0.15328467153284672
parahippocampal-rh,0.0,0.0,0.2222222222222222,0.0,0.004629629629629629,0.6435185185185185,0.0,0.12962962962962962
temporalpole-lh,0.0979381443298969,0.05670103092783505,0.0,0.09278350515463918,0.12886597938144329,0.0,0.5824742268041238,0.041237113402061855
temporalpole-rh,0.00975609756097561,0.00975609756097561,0.04390243902439024,0.07317073170731707,0.1951219512195122,0.13658536585365855,0.02926829268292683,0.5024390243902439
