,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,temporalpole-lh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5421686746987951,0.2289156626506024,0.07228915662650602,0.0963855421686747,0.060240963855421686,0.0,0.0
frontalpole-rh,0.0,0.1419753086419753,0.2962962962962963,0.12345679012345678,0.22839506172839505,0.20987654320987653,0.0,0.0
insula-rh,0.0,0.08247422680412371,0.20618556701030927,0.41237113402061853,0.14432989690721648,0.14432989690721648,0.0,0.010309278350515464
medialorbitofrontal-lh,0.0,0.06741573033707865,0.2303370786516854,0.0898876404494382,0.28651685393258425,0.2696629213483146,0.056179775280898875,0.0
medialorbitofrontal-rh,0.0,0.04945054945054945,0.2087912087912088,0.08791208791208792,0.27472527472527475,0.29120879120879123,0.06593406593406594,0.02197802197802198
parsopercularis-rh,0.0,0.0,0.019230769230769232,0.0,0.2692307692307692,0.3076923076923077,0.40384615384615385,0.0
temporalpole-lh,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143
