,bankssts-lh,caudalmiddlefrontal-rh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-lh,0.48905109489051096,0.0,0.0,0.24087591240875914,0.19708029197080293,0.072992700729927,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.5915492957746479,0.028169014084507043,0.0,0.0,0.0,0.0,0.38028169014084506
frontalpole-lh,0.0,0.046511627906976744,0.813953488372093,0.0,0.0,0.0,0.0,0.13953488372093023
isthmuscingulate-rh,0.3017241379310345,0.0,0.0,0.45689655172413796,0.1810344827586207,0.04310344827586207,0.017241379310344827,0.0
lingual-lh,0.12169312169312169,0.0,0.0,0.08994708994708994,0.35978835978835977,0.291005291005291,0.13756613756613756,0.0
parahippocampal-lh,0.03529411764705882,0.0,0.0058823529411764705,0.0058823529411764705,0.28823529411764703,0.4647058823529412,0.2,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.23529411764705882,0.3137254901960784,0.45098039215686275,0.0
rostralanteriorcingulate-rh,0.0,0.32978723404255317,0.10638297872340426,0.0,0.0,0.0,0.0,0.5638297872340425
