,frontalpole-rh,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
frontalpole-rh,0.13495145631067962,0.129126213592233,0.1203883495145631,0.0941747572815534,0.12135922330097088,0.13203883495145632,0.13300970873786408,0.13495145631067962
fusiform-lh,0.1312127236580517,0.1312127236580517,0.12326043737574553,0.09642147117296222,0.1242544731610338,0.1312127236580517,0.1312127236580517,0.1312127236580517
inferiorparietal-lh,0.12839248434237996,0.12839248434237996,0.12839248434237996,0.10125260960334029,0.12839248434237996,0.12839248434237996,0.12839248434237996,0.12839248434237996
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateralorbitofrontal-lh,0.12849740932642487,0.12849740932642487,0.12849740932642487,0.10051813471502591,0.12849740932642487,0.12849740932642487,0.12849740932642487,0.12849740932642487
lingual-lh,0.1324828263002944,0.13052011776251227,0.12168792934249265,0.09519136408243375,0.12266928361138371,0.1324828263002944,0.1324828263002944,0.1324828263002944
parahippocampal-lh,0.13294232649071358,0.1300097751710655,0.12121212121212122,0.09481915933528837,0.12218963831867058,0.13294232649071358,0.13294232649071358,0.13294232649071358
rostralanteriorcingulate-lh,0.1355275895450145,0.1287512100677638,0.12003872216844143,0.09390125847047434,0.12100677637947725,0.13165537270087124,0.13262342691190707,0.13649564375605033
