,cuneus-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.2809917355371901,0.0,0.2396694214876033,0.0,0.0371900826446281,0.28512396694214875,0.15702479338842976
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.2014388489208633,0.0,0.3129496402877698,0.0,0.14028776978417265,0.2517985611510791,0.09352517985611511
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0673076923076923,0.0,0.36538461538461536,0.0,0.36538461538461536,0.20192307692307693,0.0
rostralanteriorcingulate-lh,0.0,0.24028268551236748,0.0,0.254416961130742,0.0,0.0812720848056537,0.28975265017667845,0.13427561837455831
rostralanteriorcingulate-rh,0.0,0.2708333333333333,0.0,0.19444444444444445,0.0,0.0,0.2708333333333333,0.2638888888888889
