,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.667420814479638,0.15384615384615385,0.01583710407239819,0.027149321266968326,0.01583710407239819,0.07013574660633484,0.02262443438914027,0.027149321266968326
frontalpole-rh,0.18640350877192982,0.6995614035087719,0.0,0.0,0.02631578947368421,0.04824561403508772,0.03508771929824561,0.0043859649122807015
parahippocampal-lh,0.008849557522123894,0.0058997050147492625,0.8200589970501475,0.08259587020648967,0.0,0.07669616519174041,0.0,0.0058997050147492625
parahippocampal-rh,0.04363636363636364,0.0,0.08363636363636363,0.6727272727272727,0.01818181818181818,0.0036363636363636364,0.0,0.1781818181818182
parsorbitalis-rh,0.0033444816053511705,0.030100334448160536,0.0,0.023411371237458192,0.8060200668896321,0.10033444816053512,0.03678929765886288,0.0
temporalpole-lh,0.06682027649769585,0.03225806451612903,0.04608294930875576,0.01152073732718894,0.09907834101382489,0.6705069124423964,0.059907834101382486,0.013824884792626729
temporalpole-rh,0.020671834625323,0.059431524547803614,0.0,0.0,0.03617571059431524,0.06976744186046512,0.7700258397932817,0.04392764857881137
transversetemporal-rh,0.04946996466431095,0.007067137809187279,0.014134275618374558,0.1978798586572438,0.0,0.0176678445229682,0.0636042402826855,0.6501766784452296
