,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7257281553398058,0.14320388349514562,0.0,0.0,0.009708737864077669,0.05825242718446602,0.06310679611650485,0.0
frontalpole-rh,0.18051575931232092,0.6819484240687679,0.0057306590257879654,0.0,0.05730659025787966,0.07163323782234957,0.0,0.0028653295128939827
lateraloccipital-lh,0.0,0.04411764705882353,0.9558823529411765,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.9947643979057592,0.0,0.0,0.005235602094240838,0.0
rostralanteriorcingulate-lh,0.03167420814479638,0.13574660633484162,0.0,0.0,0.5203619909502263,0.29411764705882354,0.0,0.01809954751131222
rostralanteriorcingulate-rh,0.07586206896551724,0.13448275862068965,0.0,0.0,0.2793103448275862,0.49310344827586206,0.0,0.017241379310344827
temporalpole-lh,0.05027932960893855,0.0,0.0,0.0,0.0,0.0,0.9217877094972067,0.027932960893854747
temporalpole-rh,0.0,0.0,0.0,0.004405286343612335,0.013215859030837005,0.02643171806167401,0.030837004405286344,0.9251101321585903
