,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.2857142857142857,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0
caudalanteriorcingulate-rh,0.2857142857142857,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0
parahippocampal-lh,0.2222222222222222,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.24242424242424243,0.24242424242424243,0.0,0.09090909090909091,0.12121212121212122,0.0,0.30303030303030304,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
