,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.21515151515151515,0.19090909090909092,0.07272727272727272,0.07272727272727272,0.1484848484848485,0.10909090909090909,0.1606060606060606,0.030303030303030304
caudalanteriorcingulate-rh,0.18507462686567164,0.22388059701492538,0.07164179104477612,0.07164179104477612,0.14925373134328357,0.10746268656716418,0.1582089552238806,0.03283582089552239
frontalpole-lh,0.06651884700665188,0.06651884700665188,0.5809312638580931,0.09534368070953436,0.04656319290465632,0.04212860310421286,0.07538802660753881,0.026607538802660754
frontalpole-rh,0.08762886597938144,0.08762886597938144,0.1134020618556701,0.4896907216494845,0.03350515463917526,0.07474226804123711,0.1134020618556701,0.0
parahippocampal-lh,0.1450980392156863,0.14901960784313725,0.07450980392156863,0.0196078431372549,0.3607843137254902,0.09019607843137255,0.10980392156862745,0.050980392156862744
parstriangularis-rh,0.0835509138381201,0.08616187989556136,0.04177545691906005,0.06005221932114883,0.08093994778067885,0.5430809399477807,0.07571801566579635,0.028720626631853787
rostralanteriorcingulate-lh,0.18950437317784258,0.18950437317784258,0.08163265306122448,0.09912536443148688,0.11661807580174927,0.10204081632653061,0.19825072886297376,0.023323615160349854
temporalpole-lh,0.019867549668874173,0.023178807947019868,0.04966887417218543,0.0,0.04304635761589404,0.029801324503311258,0.013245033112582781,0.8211920529801324
