,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06164383561643835,0.0,0.00684931506849315,0.03767123287671233,0.05136986301369863,0.0,0.017123287671232876,0.03767123287671233,0.05136986301369863,0.0,0.0,0.06164383561643835,0.0,0.03424657534246575,0.010273972602739725,0.02054794520547945,0.0,0.0,0.0,0.03767123287671233,0.0,0.030821917808219176,0.0,0.06164383561643835,0.0,0.0136986301369863,0.0,0.06164383561643835,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0,0.06164383561643835,0.023972602739726026,0.0,0.0,0.00684931506849315,0.05821917808219178,0.0,0.03767123287671233,0.0,0.04452054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.03424657534246575,0.0,0.0,0.06164383561643835
Fz,0.0,0.06006322444678609,0.030558482613277135,0.0,0.05795574288724974,0.012644889357218124,0.05268703898840885,0.0,0.0,0.03161222339304531,0.0,0.0,0.0,0.011591148577449948,0.0,0.0,0.0,0.0505795574288725,0.032665964172813484,0.0,0.03477344573234984,0.0,0.0,0.0,0.0,0.0,0.03161222339304531,0.0,0.03371970495258166,0.0,0.0,0.0,0.030558482613277135,0.0,0.032665964172813484,0.0,0.0,0.03371970495258166,0.0,0.029504741833508957,0.03371970495258166,0.030558482613277135,0.03898840885142255,0.0,0.007376185458377239,0.022128556375131718,0.0,0.009483667017913594,0.0,0.04847207586933614,0.001053740779768177,0.029504741833508957,0.002107481559536354,0.05584826132771338,0.0136986301369863,0.015806111696522657,0.0273972602739726,0.0,0.03161222339304531,0.0,0.032665964172813484,0.032665964172813484,0.0
F3,0.0,0.036470588235294116,0.03764705882352941,0.0,0.036470588235294116,0.01647058823529412,0.03764705882352941,0.0,0.0,0.03882352941176471,0.0035294117647058825,0.0035294117647058825,0.0,0.01647058823529412,0.0,0.0035294117647058825,0.001176470588235294,0.03058823529411765,0.03176470588235294,0.002352941176470588,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.03411764705882353,0.0,0.0,0.0,0.03764705882352941,0.0,0.036470588235294116,0.0,0.0,0.03882352941176471,0.0,0.036470588235294116,0.03764705882352941,0.03764705882352941,0.03882352941176471,0.0,0.011764705882352941,0.01764705882352941,0.0,0.01411764705882353,0.0,0.03764705882352941,0.004705882352941176,0.036470588235294116,0.0058823529411764705,0.03294117647058824,0.018823529411764704,0.021176470588235293,0.029411764705882353,0.0,0.036470588235294116,0.0,0.03529411764705882,0.03882352941176471,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.05813953488372093,0.0306553911205074,0.0,0.05708245243128964,0.012684989429175475,0.052854122621564484,0.0,0.0,0.03171247357293869,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0507399577167019,0.03276955602536998,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.03171247357293869,0.0,0.03382663847780127,0.0,0.0,0.0,0.0306553911205074,0.0,0.03276955602536998,0.0,0.0,0.03382663847780127,0.0,0.02959830866807611,0.03382663847780127,0.0306553911205074,0.039112050739957716,0.0,0.007399577167019027,0.022198731501057084,0.0,0.009513742071881607,0.0,0.048625792811839326,0.0010570824524312897,0.02959830866807611,0.0021141649048625794,0.056025369978858354,0.013742071881606765,0.015856236786469344,0.02748414376321353,0.0,0.03171247357293869,0.0,0.03276955602536998,0.03276955602536998,0.0
FC5,0.0,0.03617571059431524,0.03617571059431524,0.0,0.03617571059431524,0.03359173126614987,0.03617571059431524,0.0,0.0,0.03617571059431524,0.002583979328165375,0.002583979328165375,0.0,0.031007751937984496,0.0,0.002583979328165375,0.0,0.023255813953488372,0.025839793281653745,0.0,0.03359173126614987,0.0,0.0,0.0,0.0,0.0,0.020671834625323,0.0,0.031007751937984496,0.0,0.0,0.0,0.03617571059431524,0.0,0.03617571059431524,0.0,0.0,0.03617571059431524,0.0,0.03617571059431524,0.03617571059431524,0.03617571059431524,0.03617571059431524,0.0,0.020671834625323,0.0,0.0,0.025839793281653745,0.0,0.03617571059431524,0.00516795865633075,0.03617571059431524,0.007751937984496124,0.028423772609819122,0.03617571059431524,0.03617571059431524,0.020671834625323,0.0,0.03617571059431524,0.0,0.03359173126614987,0.03617571059431524,0.0
FC1,0.0,0.054336468129571575,0.03134796238244514,0.0,0.054336468129571575,0.013584117032392894,0.0522466039707419,0.0,0.0,0.03239289446185998,0.0010449320794148381,0.0010449320794148381,0.0,0.012539184952978056,0.0,0.0010449320794148381,0.0,0.047021943573667714,0.03239289446185998,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.03134796238244514,0.0,0.03343782654127482,0.0,0.0,0.0,0.03134796238244514,0.0,0.03343782654127482,0.0,0.0,0.034482758620689655,0.0,0.030303030303030304,0.034482758620689655,0.03134796238244514,0.03970741901776385,0.0,0.008359456635318705,0.02089864158829676,0.0,0.01044932079414838,0.0,0.04911180773249739,0.0020898641588296763,0.030303030303030304,0.003134796238244514,0.051201671891327065,0.014629049111807733,0.01671891327063741,0.027168234064785787,0.0,0.03239289446185998,0.0,0.03239289446185998,0.03343782654127482,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.04207920792079208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07425742574257425,0.0,0.007425742574257425,0.0297029702970297,0.04950495049504951,0.0,0.012376237623762377,0.0297029702970297,0.0594059405940594,0.0,0.0,0.07920792079207921,0.0,0.024752475247524754,0.007425742574257425,0.01485148514851485,0.0,0.0,0.0,0.0297029702970297,0.0,0.022277227722772276,0.0,0.06683168316831684,0.0,0.009900990099009901,0.0,0.07425742574257425,0.0,0.0,0.01485148514851485,0.0,0.0,0.0,0.0,0.07920792079207921,0.019801980198019802,0.0,0.0,0.007425742574257425,0.05693069306930693,0.0,0.0297029702970297,0.0,0.054455445544554455,0.0,0.0,0.0024752475247524753,0.0,0.0,0.0,0.024752475247524754,0.0,0.0,0.07673267326732673
TP9,0.0,0.03778040141676505,0.03659976387249114,0.0,0.03778040141676505,0.01652892561983471,0.03896103896103896,0.0,0.0,0.03778040141676505,0.0023612750885478157,0.0023612750885478157,0.0,0.015348288075560802,0.0,0.0023612750885478157,0.0,0.031877213695395513,0.03305785123966942,0.0011806375442739079,0.03659976387249114,0.0,0.0,0.0,0.0,0.0,0.030696576151121605,0.0,0.03541912632821724,0.0,0.0,0.0,0.03659976387249114,0.0,0.03778040141676505,0.0,0.0,0.03896103896103896,0.0,0.03541912632821724,0.03896103896103896,0.03659976387249114,0.03896103896103896,0.0,0.010625737898465172,0.018890200708382526,0.0,0.012987012987012988,0.0,0.03896103896103896,0.0035419126328217238,0.03541912632821724,0.004722550177095631,0.03423848878394333,0.01770956316410862,0.020070838252656435,0.030696576151121605,0.0,0.03659976387249114,0.0,0.03659976387249114,0.03896103896103896,0.0
