,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0425531914893617,0.047872340425531915,0.0,0.0,0.0,0.0,0.047872340425531915,0.047872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.047872340425531915,0.0,0.0,0.0,0.0,0.047872340425531915,0.0,0.047872340425531915,0.047872340425531915,0.047872340425531915,0.047872340425531915,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047872340425531915,0.047872340425531915,0.0,0.03723404255319149,0.010638297872340425,0.047872340425531915,0.047872340425531915,0.047872340425531915,0.0,0.047872340425531915,0.0,0.0,0.0,0.047872340425531915,0.03723404255319149,0.0,0.0,0.0,0.0,0.047872340425531915,0.0,0.03723404255319149,0.0,0.0,0.0,0.0
Fz,0.008806262230919765,0.05968688845401174,0.016634050880626222,0.0,0.01761252446183953,0.007827788649706457,0.05283757338551859,0.053816046966731895,0.0,0.011741682974559686,0.00684931506849315,0.004892367906066536,0.0,0.008806262230919765,0.022504892367906065,0.009784735812133072,0.0,0.010763209393346379,0.00684931506849315,0.060665362035225046,0.0,0.0547945205479452,0.02054794520547945,0.015655577299412915,0.025440313111545987,0.011741682974559686,0.0,0.0009784735812133072,0.02837573385518591,0.0,0.0,0.0,0.011741682974559686,0.0,0.01761252446183953,0.0,0.0,0.043052837573385516,0.015655577299412915,0.011741682974559686,0.03131115459882583,0.026418786692759294,0.02446183953033268,0.053816046966731895,0.03816046966731898,0.0,0.022504892367906065,0.005870841487279843,0.0,0.008806262230919765,0.046966731898238745,0.03131115459882583,0.0009784735812133072,0.0,0.0,0.01761252446183953,0.025440313111545987,0.0009784735812133072,0.036203522504892366,0.0,0.0,0.011741682974559686,0.0
F3,0.0,0.030694668820678513,0.03715670436187399,0.0,0.03877221324717286,0.022617124394184167,0.033925686591276254,0.030694668820678513,0.0,0.029079159935379646,0.0210016155088853,0.017770597738287562,0.0,0.024232633279483037,0.0032310177705977385,0.025848142164781908,0.0,0.027463651050080775,0.0210016155088853,0.029079159935379646,0.0032310177705977385,0.030694668820678513,0.0,0.0,0.008077544426494346,0.029079159935379646,0.0,0.011308562197092083,0.03231017770597738,0.0032310177705977385,0.0,0.0,0.029079159935379646,0.0,0.030694668820678513,0.0,0.0,0.03231017770597738,0.0,0.029079159935379646,0.03231017770597738,0.035541195476575124,0.006462035541195477,0.01938610662358643,0.022617124394184167,0.009693053311793215,0.0032310177705977385,0.01938610662358643,0.0,0.024232633279483037,0.012924071082390954,0.029079159935379646,0.011308562197092083,0.0032310177705977385,0.008077544426494346,0.03715670436187399,0.01615508885298869,0.011308562197092083,0.033925686591276254,0.0,0.0,0.029079159935379646,0.0032310177705977385
F7,0.0,0.0,0.0,0.03167420814479638,0.0,0.03619909502262444,0.0,0.0,0.03619909502262444,0.02262443438914027,0.03619909502262444,0.03619909502262444,0.027149321266968326,0.03619909502262444,0.0,0.03619909502262444,0.03167420814479638,0.03619909502262444,0.03619909502262444,0.0,0.03619909502262444,0.0,0.0,0.0,0.0,0.00904977375565611,0.027149321266968326,0.03619909502262444,0.0,0.03619909502262444,0.03619909502262444,0.0,0.01809954751131222,0.0,0.0,0.03619909502262444,0.03619909502262444,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.0,0.03619909502262444,0.0,0.03619909502262444,0.0,0.0,0.03619909502262444,0.03619909502262444,0.03619909502262444,0.0,0.0,0.03619909502262444,0.0,0.03167420814479638,0.0,0.0,0.03619909502262444
FT9,0.0,0.03257328990228013,0.035830618892508145,0.0,0.03745928338762215,0.021172638436482084,0.035830618892508145,0.03257328990228013,0.0,0.02768729641693811,0.019543973941368076,0.016286644951140065,0.0,0.02280130293159609,0.004885993485342019,0.024429967426710098,0.0,0.026058631921824105,0.019543973941368076,0.030944625407166124,0.0016286644951140066,0.03257328990228013,0.0016286644951140066,0.0,0.009771986970684038,0.02768729641693811,0.0,0.009771986970684038,0.03420195439739414,0.0016286644951140066,0.0,0.0,0.02768729641693811,0.0,0.030944625407166124,0.0,0.0,0.03420195439739414,0.0,0.02768729641693811,0.03420195439739414,0.03745928338762215,0.008143322475570033,0.021172638436482084,0.024429967426710098,0.008143322475570033,0.004885993485342019,0.017915309446254073,0.0,0.02280130293159609,0.014657980456026058,0.030944625407166124,0.009771986970684038,0.0016286644951140066,0.006514657980456026,0.03745928338762215,0.017915309446254073,0.009771986970684038,0.035830618892508145,0.0,0.0,0.02768729641693811,0.0016286644951140066
FC5,0.0,0.011210762331838564,0.017937219730941704,0.007847533632286996,0.016816143497757848,0.05044843049327354,0.013452914798206279,0.011210762331838564,0.017937219730941704,0.023542600896860985,0.02466367713004484,0.04820627802690583,0.006726457399103139,0.04708520179372197,0.0,0.026905829596412557,0.007847533632286996,0.042600896860986545,0.05044843049327354,0.010089686098654708,0.01233183856502242,0.011210762331838564,0.0,0.0,0.0,0.020179372197309416,0.006726457399103139,0.04035874439461883,0.01233183856502242,0.02242152466367713,0.017937219730941704,0.0,0.02242152466367713,0.0,0.011210762331838564,0.014573991031390135,0.010089686098654708,0.01233183856502242,0.0,0.01905829596412556,0.01233183856502242,0.014573991031390135,0.0,0.0033632286995515697,0.005605381165919282,0.03923766816143498,0.0,0.023542600896860985,0.0,0.026905829596412557,0.0,0.010089686098654708,0.017937219730941704,0.028026905829596414,0.03139013452914798,0.01569506726457399,0.0011210762331838565,0.03811659192825112,0.013452914798206279,0.007847533632286996,0.0,0.017937219730941704,0.02466367713004484
FC1,0.008662175168431183,0.05582290664100096,0.01828681424446583,0.0,0.019249278152069296,0.009624639076034648,0.05678537054860443,0.05389797882579403,0.0,0.013474494706448507,0.008662175168431183,0.006737247353224254,0.0,0.010587102983638113,0.019249278152069296,0.011549566891241578,0.0,0.012512030798845043,0.008662175168431183,0.0548604427333975,0.0,0.05389797882579403,0.017324350336862367,0.014436958614051972,0.02213666987487969,0.013474494706448507,0.0,0.0028873917228103944,0.029836381135707413,0.0,0.0,0.0,0.013474494706448507,0.0,0.01828681424446583,0.0,0.0,0.04427333974975938,0.012512030798845043,0.013474494706448507,0.032723772858517804,0.02791145332050048,0.021174205967276226,0.04619826756496631,0.0356111645813282,0.0019249278152069298,0.019249278152069296,0.007699711260827719,0.0,0.010587102983638113,0.03946102021174206,0.030798845043310877,0.0028873917228103944,0.0,0.0009624639076034649,0.019249278152069296,0.025024061597690085,0.0028873917228103944,0.03753609239653513,0.0,0.0,0.013474494706448507,0.0
C3,0.009146341463414634,0.056910569105691054,0.017276422764227643,0.0,0.018292682926829267,0.008130081300813009,0.052845528455284556,0.054878048780487805,0.0,0.012195121951219513,0.007113821138211382,0.00508130081300813,0.0,0.009146341463414634,0.021341463414634148,0.01016260162601626,0.0,0.011178861788617886,0.007113821138211382,0.056910569105691054,0.0,0.05589430894308943,0.019308943089430895,0.016260162601626018,0.024390243902439025,0.012195121951219513,0.0,0.0010162601626016261,0.029471544715447155,0.0,0.0,0.0,0.012195121951219513,0.0,0.018292682926829267,0.0,0.0,0.044715447154471545,0.014227642276422764,0.012195121951219513,0.032520325203252036,0.027439024390243903,0.023373983739837397,0.0508130081300813,0.03861788617886179,0.0,0.021341463414634148,0.006097560975609756,0.0,0.009146341463414634,0.04369918699186992,0.032520325203252036,0.0010162601626016261,0.0,0.0,0.018292682926829267,0.026422764227642278,0.0010162601626016261,0.037601626016260166,0.0,0.0,0.012195121951219513,0.0
T7,0.0,0.0,0.00392156862745098,0.013725490196078431,0.00196078431372549,0.03725490196078431,0.0,0.0,0.054901960784313725,0.013725490196078431,0.0196078431372549,0.050980392156862744,0.03529411764705882,0.029411764705882353,0.0,0.0196078431372549,0.013725490196078431,0.021568627450980392,0.049019607843137254,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.00784313725490196,0.011764705882352941,0.052941176470588235,0.0,0.054901960784313725,0.054901960784313725,0.0,0.011764705882352941,0.0,0.0,0.049019607843137254,0.01764705882352941,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.056862745098039215,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549,0.058823529411764705,0.049019607843137254,0.0,0.0,0.050980392156862744,0.0,0.013725490196078431,0.0,0.00392156862745098,0.056862745098039215
TP9,0.0,0.021505376344086023,0.030721966205837174,0.004608294930875576,0.029185867895545316,0.029185867895545316,0.02457757296466974,0.021505376344086023,0.007680491551459293,0.03533026113671275,0.027649769585253458,0.02457757296466974,0.0030721966205837174,0.030721966205837174,0.0,0.03225806451612903,0.004608294930875576,0.03379416282642089,0.027649769585253458,0.019969278033794162,0.010752688172043012,0.021505376344086023,0.0,0.0,0.0,0.03225806451612903,0.0030721966205837174,0.018433179723502304,0.02304147465437788,0.010752688172043012,0.007680491551459293,0.0,0.03533026113671275,0.0,0.021505376344086023,0.006144393241167435,0.007680491551459293,0.02304147465437788,0.0,0.030721966205837174,0.02304147465437788,0.026113671274961597,0.0,0.010752688172043012,0.013824884792626729,0.016897081413210446,0.0,0.026113671274961597,0.0,0.030721966205837174,0.004608294930875576,0.019969278033794162,0.018433179723502304,0.010752688172043012,0.015360983102918587,0.027649769585253458,0.007680491551459293,0.018433179723502304,0.02457757296466974,0.004608294930875576,0.0,0.029185867895545316,0.010752688172043012
