,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.37662337662337664,0.2662337662337662,0.0,0.2922077922077922,0.0,0.05194805194805195,0.012987012987012988
lateralorbitofrontal-rh,0.0,0.23076923076923078,0.4358974358974359,0.02564102564102564,0.23076923076923078,0.0,0.03076923076923077,0.046153846153846156
rostralanteriorcingulate-lh,0.0392156862745098,0.0196078431372549,0.08823529411764706,0.5980392156862745,0.00980392156862745,0.0,0.06862745098039216,0.17647058823529413
rostralanteriorcingulate-rh,0.0,0.30128205128205127,0.27564102564102566,0.0,0.3717948717948718,0.0,0.05128205128205128,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.3956043956043956,0.4065934065934066,0.1978021978021978
temporalpole-rh,0.0,0.02912621359223301,0.019417475728155338,0.05339805825242718,0.019417475728155338,0.16990291262135923,0.529126213592233,0.1796116504854369
transversetemporal-rh,0.0,0.021739130434782608,0.07065217391304347,0.08695652173913043,0.005434782608695652,0.07608695652173914,0.16304347826086957,0.5760869565217391
