,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.46703296703296704,0.19963369963369965,0.05311355311355311,0.0,0.03663003663003663,0.20695970695970695,0.0,0.03663003663003663
caudalanteriorcingulate-rh,0.18533604887983707,0.5295315682281059,0.03054989816700611,0.0,0.09368635437881874,0.13034623217922606,0.0,0.03054989816700611
frontalpole-lh,0.03480040941658137,0.015353121801432957,0.4227226202661208,0.14227226202661208,0.18935516888433981,0.015353121801432957,0.1586489252814739,0.021494370522006142
frontalpole-rh,0.0,0.0,0.19688385269121814,0.43059490084985835,0.14589235127478753,0.0,0.18696883852691218,0.039660056657223795
medialorbitofrontal-lh,0.019088016967126194,0.04559915164369035,0.20572640509013787,0.12195121951219512,0.41145281018027574,0.02014846235418876,0.15058324496288442,0.02545068928950159
parstriangularis-rh,0.24074074074074073,0.15020576131687244,0.030864197530864196,0.0,0.043209876543209874,0.5082304526748971,0.0,0.026748971193415638
rostralanteriorcingulate-rh,0.0,0.0,0.21437578814627994,0.1664564943253468,0.17906683480453972,0.0,0.3896595208070618,0.05044136191677175
temporalpole-lh,0.03150912106135987,0.028192371475953566,0.03814262023217247,0.05306799336650083,0.04477611940298507,0.02155887230514096,0.07296849087893864,0.7097844112769486
