,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.7333333333333333,0.24444444444444444,0.0,0.0,0.0,0.022222222222222223,0.0,0.0
frontalpole-rh,0.12222222222222222,0.37777777777777777,0.0,0.3,0.0,0.022222222222222223,0.17777777777777778,0.0
medialorbitofrontal-lh,0.0625,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.33783783783783783,0.0,0.3918918918918919,0.0,0.0,0.2702702702702703,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.08333333333333333,0.25,0.0,0.16666666666666666,0.0,0.5,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.21052631578947367,0.0,0.2807017543859649,0.0,0.0,0.5087719298245614,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
