,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-rh,0.5443037974683544,0.0,0.0,0.17468354430379746,0.02278481012658228,0.06329113924050633,0.1949367088607595,0.0
frontalpole-lh,0.0,0.7824561403508772,0.21754385964912282,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.15159574468085107,0.7632978723404256,0.0,0.047872340425531915,0.015957446808510637,0.010638297872340425,0.010638297872340425
fusiform-rh,0.1813953488372093,0.0,0.0,0.5279069767441861,0.0,0.023255813953488372,0.26744186046511625,0.0
inferiortemporal-lh,0.0196078431372549,0.0,0.07450980392156863,0.0,0.6745098039215687,0.14901960784313725,0.00784313725490196,0.07450980392156863
parahippocampal-lh,0.10574018126888217,0.0,0.006042296072507553,0.04229607250755287,0.05740181268882175,0.6888217522658611,0.09969788519637462,0.0
parahippocampal-rh,0.175,0.0,0.0038461538461538464,0.21153846153846154,0.0057692307692307696,0.05,0.5423076923076923,0.011538461538461539
temporalpole-lh,0.0,0.0,0.01694915254237288,0.0,0.06440677966101695,0.010169491525423728,0.03728813559322034,0.8711864406779661
