,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6295264623955432,0.0,0.008356545961002786,0.0,0.0,0.27298050139275765,0.016713091922005572,0.07242339832869081
frontalpole-lh,0.0,0.8189655172413793,0.1810344827586207,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0028735632183908046,0.10344827586206896,0.8936781609195402,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.8440366972477065,0.11926605504587157,0.0,0.0,0.03669724770642202
parahippocampal-lh,0.0,0.0,0.0,0.0449438202247191,0.8202247191011236,0.03089887640449438,0.09269662921348315,0.011235955056179775
parahippocampal-rh,0.32616487455197135,0.0,0.0,0.0,0.02867383512544803,0.5985663082437276,0.0,0.04659498207885305
temporalpole-lh,0.012903225806451613,0.0,0.0,0.0,0.1064516129032258,0.0,0.8451612903225807,0.035483870967741936
temporalpole-rh,0.07692307692307693,0.0,0.006993006993006993,0.038461538461538464,0.013986013986013986,0.04895104895104895,0.024475524475524476,0.7902097902097902
