,entorhinal-rh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6502890173410405,0.04046242774566474,0.03757225433526012,0.06647398843930635,0.02601156069364162,0.0,0.0,0.1791907514450867
frontalpole-rh,0.016563146997929608,0.6873706004140787,0.004140786749482402,0.022774327122153208,0.06832298136645963,0.18633540372670807,0.004140786749482402,0.010351966873706004
isthmuscingulate-rh,0.05627705627705628,0.008658008658008658,0.8138528138528138,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.0,0.05627705627705628
parahippocampal-lh,0.0521978021978022,0.046703296703296704,0.016483516483516484,0.717032967032967,0.019230769230769232,0.02197802197802198,0.11538461538461539,0.01098901098901099
parsorbitalis-rh,0.06,0.11142857142857143,0.017142857142857144,0.022857142857142857,0.56,0.10857142857142857,0.04,0.08
rostralanteriorcingulate-rh,0.0,0.18850574712643678,0.0022988505747126436,0.022988505747126436,0.08735632183908046,0.6850574712643678,0.013793103448275862,0.0
temporalpole-lh,0.006006006006006006,0.024024024024024024,0.0,0.1111111111111111,0.04504504504504504,0.024024024024024024,0.7657657657657657,0.024024024024024024
temporalpole-rh,0.2088235294117647,0.014705882352941176,0.03823529411764706,0.01764705882352941,0.058823529411764705,0.0,0.01764705882352941,0.6441176470588236
