,entorhinal-rh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.6,0.0,0.0,0.1,0.0,0.2,0.1
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.06956521739130435,0.0,0.0,0.5565217391304348,0.0,0.06086956521739131,0.3130434782608696,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.3225806451612903,0.0,0.6129032258064516,0.06451612903225806,0.0
temporalpole-lh,0.0,0.05357142857142857,0.0,0.30357142857142855,0.0,0.0,0.6428571428571429,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
