,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.14294735180361512,0.06330412818691293,0.01997000552529797,0.045070644881206094,0.046728234272633985,0.04483384639671639,0.0,0.0,0.05430578577630436,0.0,0.010103402004893835,0.02099613229142,0.003551977267345489,0.000868261109795564,0.04025574236324887,0.008209014128976242,0.0,0.0,0.026679295919172785,0.046412502959981054,0.00639355908122188,0.0,0.008209014128976242,0.013971110584892256,0.0004735969689793985,0.0,0.024942773699581654,0.034651511563659324,0.02912621359223301,0.025100639355908123,0.0,0.0,0.0,0.0,0.0020522535322440604,0.0,0.0,0.0,0.0,0.0768016418028258,0.0,0.0,0.008524745441629173,0.004499171205304286,0.008998342410608573,0.011366327255505565,0.009866603520404136,0.03599336964243429,0.05162206961875444,0.015470834319993685,0.0,0.0,0.0019733207040808273,0.0,0.0,0.004735969689793985,0.039150682768963614,0.0,0.0,0.011839924224484964
F3,0.10182370820668693,0.11157548125633232,0.015070921985815602,0.040526849037487336,0.07966058763931104,0.047492401215805474,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.007725430597771023,0.0,0.04850557244174265,0.010891590678824722,0.0,0.0,0.011018237082066869,0.021023302938196556,0.0,0.0,0.008105369807497468,0.0,0.0025329280648429585,0.0,0.020390070921985817,0.05800405268490375,0.03875379939209726,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08839918946301925,0.0,0.0,0.010638297872340425,0.015957446808510637,0.0,0.014817629179331307,0.00303951367781155,0.04989868287740628,0.041666666666666664,0.017857142857142856,0.0,0.0,0.003166160081053698,0.0,0.0,0.007598784194528876,0.04609929078014184,0.0,0.0,0.012284701114488348
F7,0.034711658138570044,0.01673350850504771,0.18074955054625916,0.051721753561056565,0.011616650532429816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024339648734614854,0.0062232056423731155,0.0,0.0,0.06071082837781773,0.03830728806527451,0.05103028626745955,0.0,0.007744433688286544,0.00027658691743880515,0.0,0.0,0.0,0.0,0.020605725349190984,0.0,0.0,0.07052966394689532,0.0,0.0,0.07122113124049233,0.06679574056147145,0.0,0.0,0.0,0.0,0.011478357073710414,0.0,0.00013829345871940258,0.0,0.0,0.007467846770847739,0.05780666574471027,0.015350573917853685,0.0,0.0006914672935970129,0.02516940948693127,0.0,0.0,0.0034573364679850644,0.0,0.0015212280459134283,0.0,0.05642373115751625,0.0,0.04743465634075508,0.05974277416678191
FT9,0.058227589029881295,0.032337290216946375,0.03806794924273434,0.1928980761358985,0.02640196479738027,0.010744985673352435,0.0,0.0,0.004400327466230045,0.0,0.0,0.0,0.0,0.001637331150225133,0.013507981989357348,0.007470323372902169,0.0,0.0022513303315595578,0.03274662300450266,0.108370855505526,0.0,0.007777322963569382,0.0,0.0,0.0,0.0,0.0045026606631191155,0.032541956610724516,0.014428980761358986,0.0,0.014633647155137127,0.0,0.0,0.0022513303315595578,0.009107654523127302,0.007265656979124028,0.004707327056897258,0.0,0.0,0.05290626279164961,0.0,0.0,0.011051985264019648,0.0,0.0,0.03878428162095784,0.006344658207122391,0.02865329512893983,0.040728612361850186,0.0575112566516578,0.0,0.0,0.009721653704461727,0.0,0.005628325828898895,0.026094965206713058,0.07808022922636103,0.0,0.0,0.018215309046254603
FC5,0.08874943971313312,0.0939787838039743,0.012251606155685045,0.03854773644105782,0.11220678320633498,0.049305244285073956,0.0,0.0,0.03989242492155984,0.0,0.0,0.0,0.0,0.0,0.05468399820708202,0.014791573285522188,0.0,0.0,0.010608098012849246,0.015837442103690424,0.0,0.0,0.002838786792170925,0.0,0.0,0.0,0.019871507545196475,0.05408635888241446,0.04168534289556253,0.033766621843717315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277304646645749,0.0,0.0,0.008665770207679665,0.027640818765874795,0.0,0.011952786493351263,0.0,0.041834752726729416,0.060212161960256985,0.01538921261018975,0.0,0.0,0.0037352457791722696,0.0,0.0,0.00761990138951143,0.04258180188256387,0.0,0.0,0.014492753623188406
FC1,0.07948860478043357,0.05266814897165092,0.0,0.014869371873262923,0.04641467481934408,0.18468593663146193,0.0,0.0,0.041272929405225124,0.0,0.005697609783212896,0.01764869371873263,0.0,0.0,0.006114508060033352,0.0033351862145636463,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.040161200667037246,0.017231795441912175,0.0,0.0,0.017231795441912175,0.10019455252918288,0.0339077265147304,0.020705947748749304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05100055586436909,0.0,0.0,0.046553640911617566,0.0,0.010005558643690939,0.0,0.0,0.01556420233463035,0.024458032240133407,0.0,0.042523624235686494,0.0,0.049888827126181215,0.0,0.0,0.037937743190661476,0.03237909949972207,0.0,0.0,0.004168982768204558
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.4967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4493942946463462,0.0,0.0,0.022274325908558032,0.0,0.0,0.035169988276670575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031652989449003514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05822586948026573,0.0,0.10003907776475186,0.057053536537710045,0.0,0.0,0.0,0.016803438843298164,0.0,0.0,0.015631105900742476,0.07307542008597108,0.0,0.0,0.0,0.0,0.07151230949589683,0.0,0.0,0.0,0.0,0.0,0.01797577178585385,0.0,0.0,0.0,0.013677217663149667,0.0,0.03751465416178194,0.0
TP9,0.0799721835883171,0.037668057487250814,0.0,0.00521557719054242,0.03048215113583681,0.034191006026889195,0.0,0.0,0.19448307834955958,0.007997218358831711,0.013328697264719518,0.03256838201205378,0.0,0.00927213722763097,0.042767732962447846,0.010083449235048678,0.005563282336578581,0.0,0.0063745943439962914,0.009388038942976356,0.010083449235048678,0.0,0.0,0.02051460361613352,0.022600834492350487,0.019703291608715808,0.06710709318497914,0.0034770514603616135,0.02283263792304126,0.09028743625405657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003245248029670839,0.0,0.07348168752897542,0.01576263328697265,0.0,0.0,0.008344923504867872,0.01321279554937413,0.0,0.0063745943439962914,0.02561427909133055,0.043115438108484005,0.0,0.006258692628650904,0.0,0.0,0.0,0.0,0.012633286972647196,0.0,0.010199350950394067,0.0,0.005795085767269356
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018052377320111872,0.24307144673277398,0.0,0.0,0.0,0.0,0.0,0.0,0.0935672514619883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451817950673786,0.06864988558352403,0.0,0.0,0.0,0.06864988558352403,0.007627765064836003,0.07602339181286549,0.04093567251461988,0.0,0.0,0.018052377320111872,0.022374777523518942,0.0683956267480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01627256547165014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0775489448258327,0.021103483346046274,0.0
