,TP9,TP10,FT10,FC2,Fp2,AF7,AF8,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3,0.35,0.0,0.0,0.35,0.0
FC2,0.0,0.0,0.0945945945945946,0.5,0.0,0.0,0.40540540540540543,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.10606060606060606,0.45454545454545453,0.0,0.0,0.4393939393939394,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
