,TP9,TP10,FT10,Fp2,AF7,F6,AF8,AF4
TP9,0.30434782608695654,0.0,0.2318840579710145,0.0,0.0,0.2608695652173913,0.2028985507246377,0.0
TP10,0.0,0.3808724832214765,0.0,0.06711409395973154,0.26677852348993286,0.0,0.0,0.28523489932885904
FT10,0.23161764705882354,0.0,0.3602941176470588,0.0,0.0,0.19117647058823528,0.21691176470588236,0.0
Fp2,0.0,0.11204481792717087,0.0,0.5098039215686274,0.37815126050420167,0.0,0.0,0.0
AF7,0.0,0.21691678035470668,0.0,0.18417462482946795,0.43383356070941337,0.0,0.0,0.165075034106412
F6,0.28,0.0,0.2,0.0,0.0,0.368,0.152,0.0
AF8,0.23605150214592274,0.0,0.2575107296137339,0.0,0.0,0.16738197424892703,0.33905579399141633,0.0
AF4,0.0,0.35185185185185186,0.0,0.0,0.24691358024691357,0.0,0.0,0.4012345679012346
