,Fp1,FT9,F4,F8,Fp2,F6,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5089285714285714,0.0,0.0,0.0,0.0,0.49107142857142855,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.5045871559633027,0.0,0.0,0.0,0.0,0.4954128440366973,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
