,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2459016393442623,0.13114754098360656,0.07377049180327869,0.1557377049180328,0.10655737704918032,0.09016393442622951,0.07377049180327869,0.12295081967213115
inferiorparietal-rh,0.16363636363636364,0.3181818181818182,0.03636363636363636,0.12727272727272726,0.045454545454545456,0.05454545454545454,0.03636363636363636,0.21818181818181817
parsopercularis-lh,0.08823529411764706,0.0392156862745098,0.19607843137254902,0.10784313725490197,0.13725490196078433,0.16666666666666666,0.12745098039215685,0.13725490196078433
precentral-rh,0.10555555555555556,0.07777777777777778,0.06111111111111111,0.28888888888888886,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.1
rostralmiddlefrontal-lh,0.11965811965811966,0.042735042735042736,0.11965811965811966,0.10256410256410256,0.19658119658119658,0.15384615384615385,0.1111111111111111,0.15384615384615385
rostralmiddlefrontal-rh,0.06748466257668712,0.03680981595092025,0.10429447852760736,0.15337423312883436,0.09202453987730061,0.2392638036809816,0.18404907975460122,0.12269938650306748
superiorfrontal-rh,0.05128205128205128,0.019230769230769232,0.08974358974358974,0.1794871794871795,0.08333333333333333,0.1794871794871795,0.28205128205128205,0.11538461538461539
superiortemporal-rh,0.09195402298850575,0.12643678160919541,0.08045977011494253,0.10919540229885058,0.09770114942528736,0.1206896551724138,0.10919540229885058,0.26436781609195403
