,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.47368421052631576,0.0,0.21052631578947367,0.0,0.0,0.2807017543859649,0.017543859649122806,0.017543859649122806
inferiorparietal-rh,0.0,0.5,0.0,0.0,0.0,0.05,0.45,0.0
parsopercularis-lh,0.11764705882352941,0.0,0.32941176470588235,0.08235294117647059,0.08235294117647059,0.2235294117647059,0.08235294117647059,0.08235294117647059
rostralmiddlefrontal-lh,0.0,0.0,0.10714285714285714,0.32142857142857145,0.2857142857142857,0.16071428571428573,0.0,0.125
rostralmiddlefrontal-rh,0.0,0.0,0.10909090909090909,0.3090909090909091,0.2909090909090909,0.16363636363636364,0.0,0.12727272727272726
superiortemporal-lh,0.15053763440860216,0.03225806451612903,0.20430107526881722,0.10752688172043011,0.10752688172043011,0.3010752688172043,0.0,0.0967741935483871
superiortemporal-rh,0.0,0.3018867924528302,0.11320754716981132,0.0,0.0,0.0,0.5849056603773585,0.0
supramarginal-lh,0.0392156862745098,0.0,0.11764705882352941,0.1568627450980392,0.1568627450980392,0.19607843137254902,0.0,0.3333333333333333
