,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5914285714285714,0.05047619047619047,0.08857142857142856,0.21523809523809523,0.011428571428571429,0.04285714285714286,0.0
frontalpole-rh,0.0,0.024065540194572452,0.32309267793138763,0.14541730670762928,0.16282642089093702,0.10496671786994367,0.1300563236047107,0.10957501280081926
medialorbitofrontal-lh,0.0,0.04489164086687306,0.1434468524251806,0.27966976264189886,0.173890608875129,0.16305469556243551,0.1563467492260062,0.03869969040247678
medialorbitofrontal-rh,0.0,0.09976689976689977,0.14825174825174825,0.16363636363636364,0.29976689976689974,0.10163170163170163,0.1337995337995338,0.05314685314685315
rostralanteriorcingulate-lh,0.0,0.005995203836930456,0.11330935251798561,0.17865707434052758,0.11990407673860912,0.37110311750599523,0.17026378896882494,0.0407673860911271
rostralanteriorcingulate-rh,0.0,0.02434782608695652,0.1426086956521739,0.17565217391304347,0.1617391304347826,0.17391304347826086,0.28579710144927534,0.035942028985507246
temporalpole-rh,0.0,0.0,0.1911504424778761,0.06991150442477877,0.1079646017699115,0.06371681415929203,0.0584070796460177,0.5088495575221239
