,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0
frontalpole-rh,0.0,0.16666666666666666,0.17857142857142858,0.17857142857142858,0.0,0.13095238095238096,0.16666666666666666,0.17857142857142858
lateralorbitofrontal-rh,0.0,0.14285714285714285,0.17346938775510204,0.1836734693877551,0.0,0.14285714285714285,0.17346938775510204,0.1836734693877551
medialorbitofrontal-rh,0.02,0.09333333333333334,0.11333333333333333,0.20666666666666667,0.0,0.18666666666666668,0.18,0.2
parahippocampal-rh,0.0,0.0,0.0,0.0,0.7530864197530864,0.0,0.0,0.24691358024691357
rostralanteriorcingulate-lh,0.046153846153846156,0.06923076923076923,0.09230769230769231,0.2,0.0,0.2230769230769231,0.17692307692307693,0.19230769230769232
rostralanteriorcingulate-rh,0.0,0.09090909090909091,0.11363636363636363,0.20454545454545456,0.0,0.1893939393939394,0.19696969696969696,0.20454545454545456
temporalpole-rh,0.0091324200913242,0.0639269406392694,0.0776255707762557,0.1415525114155251,0.0730593607305936,0.1232876712328767,0.1232876712328767,0.3881278538812785
