,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.9197207678883071,0.0,0.0,0.0,0.0,0.08027923211169284,0.0,0.0
frontalpole-lh,0.0,0.6746031746031746,0.06802721088435375,0.0,0.04308390022675737,0.0,0.21428571428571427,0.0
frontalpole-rh,0.0,0.07541899441340782,0.7108938547486033,0.0782122905027933,0.019553072625698324,0.0,0.08798882681564246,0.027932960893854747
isthmuscingulate-rh,0.0,0.0,0.07614213197969544,0.6243654822335025,0.03807106598984772,0.2512690355329949,0.0,0.01015228426395939
parahippocampal-lh,0.0,0.06084656084656084,0.021164021164021163,0.037037037037037035,0.753968253968254,0.10317460317460317,0.023809523809523808,0.0
parahippocampal-rh,0.05240174672489083,0.0,0.0,0.2183406113537118,0.0851528384279476,0.6441048034934498,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.18173076923076922,0.06442307692307692,0.0,0.015384615384615385,0.0,0.6528846153846154,0.08557692307692308
temporalpole-rh,0.0,0.0,0.028368794326241134,0.014184397163120567,0.0,0.0,0.11773049645390071,0.8397163120567376
