,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.7331288343558282,0.005112474437627812,0.03374233128834356,0.0,0.0,0.0,0.11042944785276074,0.11758691206543967
frontalpole-lh,0.013972055888223553,0.936127744510978,0.0,0.0,0.0,0.0,0.015968063872255488,0.033932135728542916
frontalpole-rh,0.03115501519756839,0.0,0.45364741641337386,0.06458966565349544,0.06838905775075987,0.050911854103343465,0.11322188449848024,0.21808510638297873
isthmuscingulate-rh,0.0,0.0,0.06640316205533597,0.3778656126482213,0.07905138339920949,0.28537549407114626,0.12964426877470356,0.0616600790513834
medialorbitofrontal-lh,0.0,0.0,0.09977324263038549,0.12018140589569161,0.41043083900226757,0.07029478458049887,0.18480725623582767,0.1145124716553288
parahippocampal-rh,0.0,0.0,0.059821428571428574,0.31160714285714286,0.05178571428571429,0.41696428571428573,0.1,0.059821428571428574
rostralanteriorcingulate-lh,0.06901217861975643,0.006765899864682003,0.09945872801082543,0.11096075778078485,0.10825439783491204,0.07780784844384303,0.38430311231393777,0.14343707713125844
rostralanteriorcingulate-rh,0.08457374830852503,0.008795669824086604,0.18403247631935046,0.05412719891745602,0.07104194857916103,0.04397834912043302,0.14884979702300405,0.40460081190798375
