,FT9,CP5,TP10,F8,Fp2,AF3,PO8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.45454545454545453,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.48717948717948717,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
