,FT9,TP10,FT10,AF7,AF3,FC3,CP3,F2
FT9,0.32142857142857145,0.3392857142857143,0.3392857142857143,0.0,0.0,0.0,0.0,0.0
TP10,0.2714285714285714,0.4,0.32857142857142857,0.0,0.0,0.0,0.0,0.0
FT10,0.296875,0.359375,0.34375,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
