,FT9,CP5,F8,Fp2,FT7,PO8,FT8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.47619047619047616,0.0,0.0,0.5238095238095238,0.0,0.0
Fp2,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.5151515151515151,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.2972972972972973,0.0,0.0,0.7027027027027027,0.0,0.0
FT8,0.0,0.0,0.0,0.3617021276595745,0.0,0.0,0.6382978723404256,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
