,FT9,TP10,FT10,AF7,AF3,FC3,CP3,F2
FT9,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.44,0.0,0.0,0.0,0.0,0.0,0.56,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
