,FT9,TP10,FT10,AF7,AF3,FC3,CP3,F2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.4307692307692308,0.0,0.13846153846153847,0.0,0.4307692307692308,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.34615384615384615,0.0,0.3076923076923077,0.0,0.34615384615384615,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.4264705882352941,0.0,0.1323529411764706,0.0,0.4411764705882353,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
