,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.04414856341976174,0.04484933426769446,0.015416958654519973,0.0,0.039943938332165384,0.0,0.04484933426769446,0.025227750525578137,0.04484933426769446,0.04414856341976174,0.0,0.03363700070077085,0.0,0.02592852137351086,0.04414856341976174,0.0,0.04484933426769446,0.04484933426769446,0.0,0.0,0.030133146461107218,0.0,0.0,0.030133146461107218,0.04064470918009811,0.0,0.04484933426769446,0.0,0.0,0.0,0.0,0.0,0.00350385423966363,0.0,0.043447792571829014,0.042747021723896286,0.04484933426769446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04484933426769446,0.04484933426769446,0.0,0.0,0.0,0.0,0.0,0.04484933426769446,0.0,0.0,0.0,0.0,0.04484933426769446,0.043447792571829014
F3,0.0426098535286285,0.045938748335552594,0.014647137150466045,0.0,0.03794940079893475,0.0,0.04660452729693742,0.023968042609853527,0.04660452729693742,0.043275632490013316,0.0,0.03195739014647137,0.0,0.02463382157123835,0.04460719041278296,0.0,0.045272969374167776,0.04660452729693742,0.0,0.0,0.02862849533954727,0.0,0.0,0.02862849533954727,0.03861517976031957,0.0,0.04660452729693742,0.0,0.0,0.0,0.0,0.0,0.003328894806924101,0.0,0.0426098535286285,0.043275632490013316,0.04660452729693742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045272969374167776,0.045272969374167776,0.0,0.0,0.0,0.0,0.0,0.04660452729693742,0.0,0.0,0.0,0.0,0.04660452729693742,0.043275632490013316
F7,0.039711191335740074,0.039711191335740074,0.03790613718411552,0.0,0.039711191335740074,0.0,0.039711191335740074,0.039711191335740074,0.039711191335740074,0.039711191335740074,0.0,0.039711191335740074,0.0,0.039711191335740074,0.039711191335740074,0.0,0.039711191335740074,0.039711191335740074,0.0,0.0,0.039711191335740074,0.0,0.0,0.039711191335740074,0.039711191335740074,0.0,0.039711191335740074,0.0,0.0,0.0,0.0,0.0,0.009025270758122744,0.0,0.039711191335740074,0.039711191335740074,0.039711191335740074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039711191335740074,0.039711191335740074,0.0,0.0,0.0,0.0,0.0,0.039711191335740074,0.0,0.0,0.0,0.0,0.039711191335740074,0.039711191335740074
FT9,0.0,0.0,0.0,0.1289134438305709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11786372007366483,0.0,0.0,0.06077348066298342,0.0,0.0,0.13075506445672191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865561694290976,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.13075506445672191,0.11786372007366483,0.0,0.0,0.0,0.0,0.0,0.07734806629834254,0.0,0.0,0.0,0.0,0.0,0.13259668508287292,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.04341203351104341,0.04341203351104341,0.016755521706016754,0.0,0.04265041888804265,0.0,0.04341203351104341,0.027418126428027417,0.04341203351104341,0.04341203351104341,0.0,0.03655750190403656,0.0,0.02817974105102818,0.04341203351104341,0.0,0.04341203351104341,0.04341203351104341,0.0,0.0,0.03274942878903275,0.0,0.0,0.03274942878903275,0.041888804265041886,0.0,0.04341203351104341,0.0,0.0,0.0,0.0,0.0,0.003808073115003808,0.0,0.04341203351104341,0.04265041888804265,0.04341203351104341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04341203351104341,0.04341203351104341,0.0,0.0,0.0,0.0,0.0,0.04341203351104341,0.0,0.0,0.0,0.0,0.04341203351104341,0.04341203351104341
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0410783055198973,0.044929396662387676,0.014120667522464698,0.0,0.036585365853658534,0.0,0.05648267008985879,0.023106546854942234,0.045571245186136075,0.0417201540436457,0.0,0.03080872913992298,0.0,0.02374839537869063,0.043645699614890884,0.0,0.044287548138639284,0.05648267008985879,0.0,0.0,0.027599486521181,0.0,0.0,0.027599486521181,0.037227214377406934,0.0,0.04685494223363286,0.0,0.0,0.0,0.0,0.0,0.003209242618741977,0.0,0.0410783055198973,0.0417201540436457,0.04685494223363286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044287548138639284,0.043645699614890884,0.0,0.0,0.0,0.0,0.0,0.04813863928112965,0.0,0.0,0.0,0.0,0.04749679075738126,0.0417201540436457
T7,0.040632054176072234,0.040632054176072234,0.024830699774266364,0.0,0.040632054176072234,0.0,0.040632054176072234,0.039503386004514675,0.040632054176072234,0.040632054176072234,0.0,0.040632054176072234,0.0,0.03611738148984198,0.040632054176072234,0.0,0.040632054176072234,0.040632054176072234,0.0,0.0,0.040632054176072234,0.0,0.0,0.040632054176072234,0.040632054176072234,0.0,0.040632054176072234,0.0,0.0,0.0,0.0,0.0,0.0056433408577878106,0.0,0.040632054176072234,0.040632054176072234,0.040632054176072234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040632054176072234,0.040632054176072234,0.0,0.0,0.0,0.0,0.0,0.040632054176072234,0.0,0.0,0.0,0.0,0.040632054176072234,0.040632054176072234
TP9,0.04213298222514812,0.04608294930875576,0.014483212639894667,0.0,0.037524687294272545,0.0,0.04739960500329164,0.02369980250164582,0.0467412771560237,0.042791310072416065,0.0,0.031599736668861095,0.0,0.024358130348913758,0.04476629361421988,0.0,0.04542462146148782,0.04739960500329164,0.0,0.0,0.028308097432521395,0.0,0.0,0.028308097432521395,0.03818301514154049,0.0,0.04739960500329164,0.0,0.0,0.0,0.0,0.0,0.0032916392363396972,0.0,0.04213298222514812,0.042791310072416065,0.04739960500329164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542462146148782,0.04476629361421988,0.0,0.0,0.0,0.0,0.0,0.04739960500329164,0.0,0.0,0.0,0.0,0.04739960500329164,0.042791310072416065
CP5,0.0443213296398892,0.045013850415512466,0.015235457063711912,0.0,0.039473684210526314,0.0,0.045013850415512466,0.024930747922437674,0.045013850415512466,0.0443213296398892,0.0,0.0332409972299169,0.0,0.025623268698060944,0.0443213296398892,0.0,0.045013850415512466,0.045013850415512466,0.0,0.0,0.029778393351800554,0.0,0.0,0.029778393351800554,0.04016620498614958,0.0,0.045013850415512466,0.0,0.0,0.0,0.0,0.0,0.0034626038781163434,0.0,0.04362880886426593,0.04293628808864266,0.045013850415512466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045013850415512466,0.045013850415512466,0.0,0.0,0.0,0.0,0.0,0.045013850415512466,0.0,0.0,0.0,0.0,0.045013850415512466,0.04362880886426593
