,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorfrontal-rh
caudalanteriorcingulate-lh,0.15086206896551724,0.15517241379310345,0.14655172413793102,0.12931034482758622,0.10344827586206896,0.15948275862068967,0.15517241379310345,0.0
caudalanteriorcingulate-rh,0.14042553191489363,0.1702127659574468,0.16170212765957448,0.11914893617021277,0.09361702127659574,0.16170212765957448,0.15319148936170213,0.0
caudalmiddlefrontal-rh,0.13602941176470587,0.16911764705882354,0.21691176470588236,0.11764705882352941,0.09558823529411764,0.1323529411764706,0.1323529411764706,0.0
paracentral-rh,0.1565217391304348,0.1565217391304348,0.1565217391304348,0.1391304347826087,0.11304347826086956,0.1391304347826087,0.1391304347826087,0.0
posteriorcingulate-rh,0.14903846153846154,0.14423076923076922,0.15865384615384615,0.15865384615384615,0.13942307692307693,0.125,0.125,0.0
rostralanteriorcingulate-lh,0.14720812182741116,0.15228426395939088,0.14213197969543148,0.1218274111675127,0.09137055837563451,0.18274111675126903,0.16243654822335024,0.0
rostralanteriorcingulate-rh,0.14720812182741116,0.15228426395939088,0.14213197969543148,0.1218274111675127,0.09137055837563451,0.18274111675126903,0.16243654822335024,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
